Clip,Deviation,Maneuver,WeatherCondition,ParkingGarage,DrivingMode,ArtificialLight,DynamicObjects,DirectionChange,LightCondition,ParkingManeuver,Seasons,StaticObjects,Location,VID_START_FRAME,VID_START_ELV,VID_START_LAT,VID_START_LNG,VID_START_TSTMP,SCN_START_FRAME,SCN_START_ELV,SCN_START_LAT,SCN_START_LNG,SCN_START_TSTMP,VID_END_FRAME,VID_END_ELV,VID_END_LAT,VID_END_LNG,VID_END_TSTMP,SCN_END_FRAME,SCN_END_ELV,SCN_END_LAT,SCN_END_LNG,SCN_END_TSTMP
W005643_20221010_080057,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,125088.0,139.8330459157005,51.47754090877597,13.857367183108392,1.6653888584684861e+18,125088.0,139.8330459157005,51.47754090877597,13.857367183108392,1.6653888584684861e+18,128508.0,140.18745377659798,51.47775789243951,13.85692705563603,1.665388953538908e+18,128436.0,140.18587322998792,51.477757894565464,13.856927042239741,1.66538895121057e+18
W005643_20221010_082459,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_10_VDC,177000.0,160.40198882110417,51.53282721328622,13.923734538759307,1.665390300472308e+18,177000.0,160.40198882110417,51.53282721328622,13.923734538759307,1.665390300472308e+18,182004.0,161.24604649469256,51.53252806355685,13.92388132147719,1.665390439522269e+18,181896.0,161.2431869711727,51.53252782605589,13.923881456548251,1.665390436122397e+18
W005643_20221010_083006,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_10_VDC,188088.0,161.1646859869361,51.53224056263345,13.924216708761566,1.665390608292259e+18,188088.0,161.1646859869361,51.53224056263345,13.924216708761566,1.665390608292259e+18,191688.0,161.22309484239668,51.53258165259218,13.923889848019375,1.665390707852289e+18,191616.0,161.2268753349781,51.53258163381943,13.92388986522365,1.665390706012526e+18
W005643_20221010_083420,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_10_VDC,197196.0,160.80019129812717,51.53246338867235,13.923497309653133,1.665390861392245e+18,197196.0,160.80019129812717,51.53246338867235,13.923497309653133,1.665390861392245e+18,200723.0,161.25706739351153,51.53253566661761,13.923881438838665,1.6653909590326108e+18,200616.0,161.25665494706482,51.532535647089055,13.923881424047991,1.665390956122553e+18
W005643_20221010_132347,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,557951.0,171.73934731446207,51.53661711908612,13.933319366370974,1.665408227880849e+18,558348.0,171.7409438630566,51.53661719188435,13.933319354749061,1.665408239231054e+18,560146.0,172.28838155046105,51.53673647433832,13.932867187795777,1.6654082895309821e+18,560112.0,172.28876698575914,51.536736505080384,13.932867194452365,1.665408287970807e+18
W005643_20221010_132645,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,564393.0,171.74743445403874,51.53661384559559,13.933318573979387,1.665408407010795e+18,564935.0,171.75075264275074,51.536614032105845,13.933318791654097,1.6654084218208302e+18,566554.0,172.2328635295853,51.53673328767209,13.93286821529496,1.665408467140816e+18,566483.0,172.23665282409638,51.53673329786767,13.93286821244438,1.665408465010803e+18
W005643_20221010_133504,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,582322.0,171.7979842852801,51.536602188942645,13.933290085235345,1.665408905101695e+18,582501.0,171.79961386695504,51.53660223267731,13.933290094038114,1.665408909843698e+18,585813.0,172.2902964008972,51.53680145279461,13.932985830220098,1.6654090025254979e+18,585743.0,172.28865249548107,51.536801463252246,13.932985856185429,1.665409000411725e+18
W005643_20221010_133831,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,589774.0,171.82462822645903,51.53660415678381,13.933288927738857,1.665409112051748e+18,590098.0,171.82269667927176,51.53660412486722,13.93328895060869,1.665409121441777e+18,593050.0,172.3111855899915,51.536798661117246,13.932985978247704,1.6654092029544712e+18,592942.0,172.30856279097497,51.53679872806928,13.9329859444528,1.6654092005920579e+18
W005643_20221011_062505,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,5280.0,171.31744111236185,51.53660267613178,13.93329147928039,1.66546950633219e+18,6248.0,171.536069416,51.5366023235,13.9332911244,1.6654695325298342e+18,9600.0,172.35015066713095,51.536365470764906,13.932938422341046,1.665469626682184e+18,9564.0,172.35043442621827,51.536365449151425,13.932938428782847,1.665469625002367e+18
W005643_20221011_070009,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,81024.0,171.7869244115427,51.53660242725315,13.93329217204445,1.66547161058229e+18,81974.0,171.782886256,51.5366024136,13.933292173,1.6654716365314263e+18,85487.0,172.35048021469265,51.53636610795763,13.93294272644459,1.6654717337522918e+18,85251.0,172.355526951,51.5363661264,13.9329427319,1.6654717271009846e+18
W005643_20221011_070348,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,88908.0,171.79215323831886,51.53660397020559,13.933290262765388,1.665471829512309e+18,89771.0,171.78648757748306,51.53660394058901,13.933290215641712,1.665471853054008e+18,93047.0,172.3445722265169,51.53636259903256,13.932937157890072,1.665471943962281e+18,92975.0,172.34448929317296,51.53636260884311,13.9329371565674,1.665471941752338e+18
W005643_20221011_071746,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,119105.0,172.34011269267648,51.536365740540525,13.932939203532946,1.665472667992314e+18,119321.0,172.3407575218007,51.536365758297094,13.932939215750359,1.665472674062318e+18,123280.0,171.80726907681674,51.53660284108465,13.933290953653845,1.665472783593193e+18,123173.0,171.80738101154566,51.53660282435676,13.933290953547727,1.665472781172367e+18
W005643_20221011_072123,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,126917.0,172.3332268409431,51.53636800126286,13.932937300523559,1.665472884962296e+18,126917.0,172.3332268409431,51.53636800126286,13.932937300523559,1.665472884962296e+18,131488.0,171.79875035211444,51.53660093464313,13.93329228939756,1.665473011572576e+18,131381.0,171.79910698719323,51.53660093771181,13.933292307837762,1.665473009112285e+18
W005643_20221011_073232,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,151000.0,172.3148597618565,51.5368007425881,13.932984948508814,1.6654735539623101e+18,151000.0,172.3148597618565,51.5368007425881,13.932984948508814,1.6654735539623101e+18,154672.0,171.82803267613053,51.53660208465054,13.933290059935594,1.665473656012358e+18,154564.0,171.82494231685996,51.53660203282686,13.933290037616588,1.665473653502344e+18
W005643_20221011_073615,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,159028.0,172.3110788539052,51.53679888441291,13.932987612898495,1.6654737770022781e+18,159028.0,172.3110788539052,51.53679888441291,13.932987612898495,1.6654737770022781e+18,162124.0,171.83883934747428,51.53660205296454,13.933287019723718,1.665473862542361e+18,162016.0,171.83664639201015,51.53660202234225,13.933286988639727,1.665473859812505e+18
W005643_20221011_074811,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,184797.0,172.38864643871784,51.53636574002875,13.932939008880938,1.665474492570803e+18,185914.0,172.38677693810314,51.53636570119246,13.932939041875889,1.665474523890789e+18,189262.0,171.80967799946666,51.53660282012042,13.933291632961653,1.6654746172329121e+18,189153.0,171.80968638136983,51.53660278783562,13.933291689221399,1.66547461432347e+18
W005643_20221011_075153,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,192790.0,172.38759962935,51.536363496870344,13.93293903146522,1.6654747144508408e+18,192790.0,172.38759962935,51.536363496870344,13.93293903146522,1.6654747144508408e+18,197289.0,171.82499938923866,51.53660419012758,13.933289510360716,1.6654748397407652e+18,197181.0,171.82556903921068,51.53660416011956,13.93328953040832,1.665474837251041e+18
W005643_20221011_082137,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,18618.0,171.75953202322125,51.536616016524825,13.933317330237967,1.6654764980619372e+18,19230.0,171.7355777695775,51.53661594218846,13.93331744864989,1.665476514211869e+18,21714.0,172.24951082095504,51.536735827268416,13.932868764123054,1.665476583341967e+18,21642.0,172.25008299574256,51.53673583586566,13.932868766389083,1.665476581311956e+18
W005643_20221011_082440,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,25205.0,171.73645318951458,51.53661455976807,13.933321172679033,1.6654766810119058e+18,25746.0,171.75914321281016,51.5366145688857,13.93332117060741,1.665476695932996e+18,28086.0,172.23055094573647,51.536733672375455,13.932870795742001,1.665476760301883e+18,28014.0,172.23060898296535,51.536733683320094,13.93287080122497,1.665476758231925e+18
W005643_20221011_082956,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,36617.0,171.80559508223087,51.53660213413646,13.933290761210399,1.665476998101908e+18,37734.0,171.80260210018605,51.53660211214916,13.93329073724928,1.665477028401953e+18,41080.0,172.3002283591777,51.536801176060656,13.932983793486459,1.665477122101954e+18,41044.0,172.30055591929704,51.536801190582075,13.93298378961542,1.665477121122099e+18
W005643_20221011_083302,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,43277.0,171.80529093369842,51.53660332507303,13.93328974617408,1.665477183121918e+18,44249.0,171.82468730397522,51.53660332492009,13.933289643990495,1.665477209903875e+18,47346.0,172.28306399751455,51.53679838571518,13.932986286207885,1.665477296091917e+18,47272.0,172.28611397184432,51.536798383861765,13.932986285876126,1.66547729392298e+18
W005643_20221011_085010,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,80297.0,171.783373009,51.5366008761,13.9332880544,1.6654782101919542e+18,81252.0,171.773824467,51.5366008253,13.9332880221,1.6654782371700685e+18,84302.0,172.228131934,51.5367569514,13.9329516748,1.6654783216412076e+18,84025.0,172.239629301,51.5367569491,13.9329517218,1.6654783143014966e+18
W005643_20221011_085330,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,87484.0,171.7837790697813,51.536601468627225,13.933290010968213,1.665478411072042e+18,88454.0,171.838232137,51.5365934537,13.9332708558,1.665478437543635e+18,91192.0,171.7868813481182,51.53644620712113,13.933434662234779,1.6654785139938322e+18,91084.0,171.78838233742863,51.536446205393496,13.933434684635275,1.665478510834364e+18
W005643_20221011_090003,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,101632.0,171.7594135152176,51.53660189893858,13.933289644832001,1.665478804023623e+18,102136.0,171.75291675329208,51.53660191652648,13.933289596268247,1.665478817804539e+18,106204.0,172.2412064820528,51.536757146689894,13.932952194742958,1.665478930373664e+18,107822.0,172.230354462,51.5367570778,13.9329521192,1.6654789758064061e+18
W005643_20221011_091536,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,9948.0,171.84723249077797,51.53660291057407,13.93328864924634,1.6654797383316332e+18,10380.0,171.84824953973293,51.53660288391359,13.933288658399153,1.665479750083354e+18,13116.0,172.29007622227073,51.53675881789294,13.932948783064772,1.665479826471547e+18,13044.0,172.28919608145952,51.53675884272169,13.932948772933136,1.665479824311562e+18
W005643_20221011_091930,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,18336.0,171.82227766048163,51.53660276899668,13.933287255920696,1.6654799712715261e+18,19164.0,171.81026242487133,51.53660323828304,13.933287215246903,1.665479994081595e+18,21936.0,172.30149469710886,51.53675885566801,13.932950373565388,1.665480071501549e+18,21864.0,172.30064598750323,51.53675884505505,13.932950468884863,1.6654800689427569e+18
W005643_20221011_092522,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_2_SOBJ_PRESENT,LOC_04_VDC,31008.0,171.79361571744084,51.536601047502224,13.9332883315204,1.665480323221546e+18,32232.0,171.78972334507853,51.53660112169044,13.933288259338807,1.66548035717419e+18,37271.0,172.29347711149603,51.53675558990966,13.932962789686444,1.665480497052586e+18,37235.0,172.29318439215422,51.536755593667706,13.932962801019274,1.66548049578161e+18
W005643_20221011_093727,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_1_GARAGE_CARPORT,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_2_PARK_OUT,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_09_VDC,57108.0,163.20741232857108,51.53401228350559,13.918579484097817,1.665481048304855e+18,57108.0,163.20741232857108,51.53401228350559,13.918579484097817,1.665481048304855e+18,58835.0,163.3029030142352,51.533916350808255,13.918855670390345,1.665481095726901e+18,58727.0,163.30419623851776,51.53391636824555,13.918855740708146,1.665481093158386e+18
W005643_20221011_115442,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,94630.0,140.20929683092982,51.47733344850886,13.865137391681516,1.66548928358571e+18,95277.0,140.19436465390027,51.477333370788585,13.865137253833684,1.665489301905731e+18,97402.0,140.24163997825235,51.47704478877483,13.865404736028038,1.665489361025687e+18,97329.0,140.2355747623369,51.4770447727564,13.865404795578963,1.665489358765686e+18
W005643_20221011_115738,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,100930.0,140.1202796548605,51.4773321795908,13.865135884502655,1.665489459545716e+18,101830.0,140.13145976886153,51.47733216763012,13.865135826184355,1.665489483675783e+18,103558.0,140.24435450695455,51.477046063397346,13.865402000803595,1.665489532495677e+18,103414.0,140.3205351997167,51.477046060429366,13.86540202002696,1.665489528465728e+18
W005643_20221012_064148,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,39440.0,140.483695048,51.4770923073,13.8654601145,1.6655569088598774e+18,40368.0,140.48640216,51.477092255,13.8654601106,1.6655569349881984e+18,43817.0,140.52589396946132,51.47741802276158,13.865523412658506,1.665557031560601e+18,43745.0,140.5238419091329,51.47741802044936,13.86552345689146,1.66555702897025e+18
W005643_20221012_064741,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,52108.0,140.466563135,51.4770873299,13.8654565266,1.6655572617431702e+17,53118.0,140.473610141,51.4770873627,13.8654565528,1.6655572891837517e+18,55402.0,140.701667804,51.476823324,13.8659563223,1.665557352562678e+18,55064.0,140.70436789,51.4768232718,13.865956279,1.6655573432237046e+18
W005643_20221012_065249,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,63216.0,140.721284884,51.4768233439,13.8659576994,1.6655575694307848e+18,64222.0,140.735148198,51.4768233734,13.8659576967,1.6655575976303055e+18,67184.0,140.476773988,51.4770869946,13.865457465,1.6655576798888054e+18,66908.0,140.484656485,51.4770869929,13.8654574067,1.6655576722492467e+18
W005643_20221012_070113,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,81352.0,141.594290216,51.478160261,13.8544775031,1.6655580733939162e+18,82312.0,141.595402677,51.4781602255,13.8544775182,1.6655581001526003e+18,85392.0,141.547104447,51.4782885371,13.8547367565,1.6655581856316367e+18,85014.0,141.534170293,51.4782885191,13.8547368197,1.665558175192804e+18
W005643_20221012_071239,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,106044.0,141.669390728,51.4782243501,13.8548822703,1.6655587593236628e+18,107046.0,141.676710822,51.478224392,13.8548822228,1.665558787193798e+18,110900.0,141.476863152,51.4781434016,13.8544556905,1.665558894141526e+18,110573.0,141.475502989,51.4781434414,13.8544553264,1.6655588851819476e+18
W005643_20221012_071703,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,115563.0,141.613417163,51.4782749545,13.854940971,1.665559023700528e+18,116516.0,141.611827607,51.4782750108,13.8549409798,1.665559050250201e+18,119270.0,141.537468753,51.4781601789,13.8544763012,1.6655591266990746e+18,119138.0,141.53210032,51.4781600866,13.8544762204,1.6655591239913005e+17
W005643_20221012_072037,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,123250.0,141.609431895,51.4782551092,13.8549387916,1.6655592372376328e+18,124254.0,141.609697844,51.4782551068,13.8549389583,1.6655592651970678e+18,126761.0,141.539648203,51.4781606889,13.8544752267,1.665559334806275e+18,126484.0,141.556641525,51.4781607924,13.8544752053,1.665559327156785e+18
